                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    132,                 1.1798,                0.73981,                  1.001,                0.62386,                0.50169,                0.53512,                0.33259,                 1.3253,                0.96464,                 1.0858,              0.0027337,              0.0027337,              0.0027337
                    133,                 1.1739,                0.73843,                 1.0004,                0.62876,                0.50001,                0.53451,                0.33213,                 1.3254,                0.96446,                  1.086,              0.0026653,              0.0026653,              0.0026653
                    134,                 1.1777,                0.73734,                 1.0009,                 0.6328,                0.49802,                0.53423,                0.33186,                 1.3258,                0.96523,                 1.0864,              0.0025975,              0.0025975,              0.0025975
                    135,                 1.1706,                0.73071,                 1.0008,                0.62154,                0.50288,                0.53382,                0.33166,                 1.3261,                0.96516,                 1.0867,              0.0025302,              0.0025302,              0.0025302
                    136,                 1.1689,                0.72951,                0.99957,                0.62312,                0.50209,                 0.5335,                0.33094,                 1.3264,                0.96593,                  1.087,              0.0024636,              0.0024636,              0.0024636
                    137,                 1.1714,                0.72847,                0.99855,                0.61943,                0.50573,                0.53331,                0.33132,                 1.3268,                0.96623,                 1.0873,              0.0023977,              0.0023977,              0.0023977
                    138,                 1.1653,                0.72454,                 0.9973,                0.62095,                0.50557,                0.53321,                0.33089,                 1.3275,                0.96697,                 1.0878,              0.0023323,              0.0023323,              0.0023323
                    139,                 1.1607,                0.72318,                0.99601,                0.62197,                0.50529,                0.53306,                0.33049,                 1.3279,                 0.9677,                  1.088,              0.0022677,              0.0022677,              0.0022677
                    140,                 1.1639,                0.72433,                0.99845,                0.61873,                0.50404,                0.53257,                0.33037,                 1.3287,                0.96846,                 1.0884,              0.0022037,              0.0022037,              0.0022037
                    141,                 1.1658,                0.72502,                0.99761,                0.61571,                0.50479,                0.53231,                0.33018,                 1.3295,                0.96955,                  1.089,              0.0021405,              0.0021405,              0.0021405
                    142,                 1.1585,                0.71778,                0.99466,                0.61305,                0.50632,                0.53228,                0.32976,                   1.33,                0.97009,                 1.0893,              0.0020779,              0.0020779,              0.0020779
                    143,                 1.1621,                0.72101,                 0.9946,                0.61504,                0.50397,                 0.5319,                0.32981,                 1.3301,                0.97066,                 1.0895,              0.0020161,              0.0020161,              0.0020161
                    144,                 1.1554,                0.71411,                0.99577,                0.61971,                0.50133,                0.53177,                0.32966,                 1.3304,                0.97079,                 1.0898,               0.001955,               0.001955,               0.001955
                    145,                 1.1609,                 0.7176,                0.99335,                0.61545,                0.50354,                0.53159,                0.32948,                 1.3307,                0.97073,                 1.0901,              0.0018948,              0.0018948,              0.0018948
                    146,                 1.1499,                0.70996,                0.99496,                 0.6117,                0.50484,                0.53165,                0.32942,                 1.3308,                 0.9712,                 1.0902,              0.0018352,              0.0018352,              0.0018352
                    147,                 1.1567,                0.71259,                0.99571,                0.61211,                0.50601,                0.53167,                 0.3294,                 1.3311,                0.97111,                 1.0904,              0.0017765,              0.0017765,              0.0017765
