                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    130,                  1.175,                0.74076,                0.99979,                0.62594,                0.50859,                0.53728,                0.33439,                 1.3182,                0.96215,                  1.084,              0.0028723,              0.0028723,              0.0028723
                    131,                 1.1749,                0.73945,                 1.0027,                0.62384,                0.50844,                0.53732,                0.33381,                 1.3181,                0.96222,                 1.0841,              0.0028027,              0.0028027,              0.0028027
                    132,                 1.1792,                0.73879,                 1.0007,                0.62233,                0.51051,                0.53719,                0.33401,                 1.3182,                0.96197,                 1.0843,              0.0027337,              0.0027337,              0.0027337
                    133,                  1.174,                0.73794,                0.99952,                0.62662,                0.50671,                0.53739,                0.33408,                 1.3186,                0.96207,                 1.0845,              0.0026653,              0.0026653,              0.0026653
                    134,                 1.1772,                0.73725,                 1.0003,                0.62653,                0.50625,                0.53717,                0.33396,                 1.3187,                0.96236,                 1.0846,              0.0025975,              0.0025975,              0.0025975
                    135,                 1.1698,                0.73039,                0.99969,                0.62775,                0.50764,                0.53687,                0.33375,                 1.3189,                0.96286,                 1.0849,              0.0025302,              0.0025302,              0.0025302
                    136,                  1.168,                0.72875,                0.99908,                0.62679,                0.50627,                0.53676,                0.33371,                 1.3192,                0.96255,                 1.0849,              0.0024636,              0.0024636,              0.0024636
                    137,                 1.1703,                0.72778,                0.99777,                0.62699,                 0.5081,                 0.5367,                0.33338,                 1.3192,                0.96272,                 1.0852,              0.0023977,              0.0023977,              0.0023977
                    138,                 1.1648,                0.72366,                0.99664,                 0.6261,                0.50833,                0.53656,                 0.3333,                 1.3196,                0.96315,                 1.0854,              0.0023323,              0.0023323,              0.0023323
                    139,                 1.1599,                0.72264,                0.99633,                0.63045,                0.50713,                0.53664,                0.33359,                 1.3201,                0.96336,                 1.0857,              0.0022677,              0.0022677,              0.0022677
                    140,                 1.1625,                0.72257,                0.99748,                0.63247,                0.50276,                 0.5366,                0.33361,                   1.32,                0.96326,                 1.0858,              0.0022037,              0.0022037,              0.0022037
                    141,                 1.1659,                0.72465,                0.99731,                0.63094,                0.50292,                0.53611,                0.33331,                 1.3204,                0.96388,                 1.0861,              0.0021405,              0.0021405,              0.0021405
                    142,                 1.1585,                0.71732,                0.99543,                0.63177,                0.50248,                0.53629,                0.33344,                  1.321,                 0.9642,                 1.0865,              0.0020779,              0.0020779,              0.0020779
                    143,                 1.1624,                0.72039,                0.99552,                0.63104,                 0.5018,                0.53613,                0.33328,                 1.3213,                0.96473,                 1.0868,              0.0020161,              0.0020161,              0.0020161
                    144,                 1.1542,                0.71324,                0.99511,                0.62814,                0.50328,                0.53587,                0.33312,                 1.3219,                0.96488,                 1.0871,               0.001955,               0.001955,               0.001955
                    145,                   1.16,                0.71755,                 0.9936,                0.62562,                0.50517,                 0.5357,                0.33288,                 1.3223,                0.96512,                 1.0874,              0.0018948,              0.0018948,              0.0018948
                    146,                 1.1489,                0.70854,                0.99451,                0.62635,                0.50427,                0.53529,                 0.3328,                 1.3227,                0.96547,                 1.0877,              0.0018352,              0.0018352,              0.0018352
                    147,                 1.1555,                0.71386,                0.99537,                0.63033,                0.50177,                0.53519,                0.33285,                 1.3231,                 0.9656,                 1.0879,              0.0017765,              0.0017765,              0.0017765
                    148,                 1.1499,                  0.709,                0.99516,                  0.627,                0.50374,                0.53498,                0.33291,                 1.3235,                0.96602,                 1.0882,              0.0017186,              0.0017186,              0.0017186
                    149,                 1.1472,                0.70425,                0.99165,                0.62644,                0.50412,                0.53474,                0.33252,                 1.3237,                0.96614,                 1.0885,              0.0016615,              0.0016615,              0.0016615
