                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    115,                 1.2057,                0.78599,                 1.0054,                0.61651,                0.50731,                0.53327,                0.33306,                 1.3191,                0.96718,                 1.0749,              0.0039702,              0.0039702,              0.0039702
                    116,                 1.2048,                 0.7864,                 1.0042,                0.61901,                0.50727,                0.53313,                0.33284,                 1.3199,                0.96774,                 1.0755,              0.0038944,              0.0038944,              0.0038944
                    117,                 1.2049,                0.78214,                 1.0044,                0.61244,                0.51162,                0.53268,                0.33263,                   1.32,                0.96715,                 1.0758,               0.003819,               0.003819,               0.003819
                    118,                 1.2084,                0.78476,                 1.0034,                0.61301,                0.50908,                0.53226,                0.33222,                   1.32,                0.96759,                 1.0758,              0.0037438,              0.0037438,              0.0037438
                    119,                 1.2042,                0.77983,                 1.0049,                0.61002,                0.51019,                0.53265,                0.33214,                 1.3205,                0.96837,                  1.076,               0.003669,               0.003669,               0.003669
                    120,                 1.1985,                0.77344,                 1.0031,                0.60704,                0.51166,                0.53205,                0.33191,                 1.3202,                0.96989,                  1.076,              0.0035945,              0.0035945,              0.0035945
                    121,                 1.2045,                0.77729,                 1.0027,                0.61716,                0.50616,                  0.532,                0.33175,                 1.3203,                0.97011,                  1.076,              0.0035204,              0.0035204,              0.0035204
                    122,                 1.1972,                0.77155,                 1.0011,                  0.621,                0.50281,                0.53149,                0.33149,                 1.3206,                0.96993,                 1.0763,              0.0034466,              0.0034466,              0.0034466
                    123,                 1.1958,                0.77061,                 1.0011,                 0.6206,                0.50361,                0.53159,                0.33119,                 1.3205,                0.97027,                 1.0767,              0.0033732,              0.0033732,              0.0033732
                    124,                 1.1928,                0.76745,                  1.003,                0.61565,                0.50615,                0.53109,                0.33111,                 1.3212,                 0.9709,                  1.077,              0.0033003,              0.0033003,              0.0033003
                    125,                  1.192,                0.76663,                0.99924,                0.61657,                0.50495,                0.53155,                0.33105,                 1.3223,                0.97162,                 1.0776,              0.0032278,              0.0032278,              0.0032278
                    126,                 1.1909,                0.76508,                 1.0001,                0.61126,                0.50881,                0.53124,                0.33082,                 1.3229,                0.97241,                 1.0779,              0.0031557,              0.0031557,              0.0031557
                    127,                 1.1862,                0.75941,                0.99845,                0.61133,                0.50943,                0.53154,                0.33086,                 1.3233,                0.97223,                 1.0783,              0.0030841,              0.0030841,              0.0030841
                    128,                 1.1901,                0.76167,                0.99783,                0.61508,                0.50544,                0.53113,                0.33091,                 1.3236,                0.97269,                 1.0787,               0.003013,               0.003013,               0.003013
                    129,                 1.1842,                0.75816,                0.99706,                0.61863,                0.50507,                0.53129,                0.33053,                 1.3237,                0.97269,                 1.0791,              0.0029424,              0.0029424,              0.0029424
                    130,                 1.1819,                0.75464,                0.99567,                0.61873,                0.50494,                0.53108,                0.33092,                 1.3243,                0.97262,                 1.0794,              0.0028723,              0.0028723,              0.0028723
                    131,                 1.1829,                0.75448,                 0.9989,                0.61862,                 0.5036,                0.53014,                0.33026,                  1.325,                0.97311,                 1.0799,              0.0028027,              0.0028027,              0.0028027
                    132,                 1.1875,                0.75448,                 0.9982,                0.61909,                0.50283,                0.53012,                0.32977,                 1.3256,                0.97366,                 1.0802,              0.0027337,              0.0027337,              0.0027337
                    133,                 1.1813,                 0.7519,                0.99675,                0.61739,                0.50396,                0.52957,                0.32965,                 1.3257,                0.97414,                 1.0805,              0.0026653,              0.0026653,              0.0026653
                    134,                 1.1845,                0.75205,                0.99782,                0.61566,                0.50589,                0.52946,                0.32995,                 1.3261,                 0.9742,                 1.0808,              0.0025975,              0.0025975,              0.0025975
                    135,                 1.1772,                 0.7461,                0.99695,                0.61729,                 0.5042,                0.52909,                 0.3296,                 1.3264,                 0.9747,                 1.0811,              0.0025302,              0.0025302,              0.0025302
                    136,                 1.1752,                0.74395,                0.99581,                0.61614,                0.50467,                0.52856,                0.32952,                 1.3271,                0.97532,                 1.0813,              0.0024636,              0.0024636,              0.0024636
                    137,                 1.1782,                0.74331,                0.99525,                0.61625,                0.50297,                0.52868,                0.32919,                 1.3271,                0.97583,                 1.0814,              0.0023977,              0.0023977,              0.0023977
                    138,                 1.1725,                0.73978,                0.99433,                0.61943,                0.50214,                0.52883,                 0.3291,                 1.3271,                0.97607,                 1.0815,              0.0023323,              0.0023323,              0.0023323
                    139,                 1.1674,                0.73689,                0.99207,                0.61262,                0.50525,                0.52885,                0.32893,                 1.3271,                 0.9763,                 1.0816,              0.0022677,              0.0022677,              0.0022677
                    140,                 1.1704,                0.73874,                0.99434,                0.61541,                0.50374,                0.52834,                0.32874,                 1.3272,                0.97653,                 1.0817,              0.0022037,              0.0022037,              0.0022037
                    141,                 1.1733,                0.73927,                0.99387,                0.61339,                0.50485,                0.52803,                 0.3286,                 1.3274,                0.97705,                  1.082,              0.0021405,              0.0021405,              0.0021405
                    142,                 1.1656,                0.73182,                0.99139,                0.61378,                0.50497,                 0.5276,                0.32839,                  1.328,                0.97743,                 1.0823,              0.0020779,              0.0020779,              0.0020779
                    143,                 1.1701,                0.73528,                 0.9918,                0.61889,                0.50225,                0.52749,                0.32837,                 1.3284,                0.97773,                 1.0824,              0.0020161,              0.0020161,              0.0020161
                    144,                 1.1619,                0.72903,                0.99181,                0.62421,                 0.4975,                0.52725,                0.32805,                 1.3287,                0.97813,                 1.0828,               0.001955,               0.001955,               0.001955
                    145,                 1.1672,                0.73322,                0.99041,                0.62592,                0.49803,                0.52713,                 0.3281,                  1.329,                0.97856,                 1.0831,              0.0018948,              0.0018948,              0.0018948
                    146,                 1.1569,                0.72412,                0.99169,                0.62657,                0.49757,                0.52666,                0.32798,                 1.3293,                0.97911,                 1.0834,              0.0018352,              0.0018352,              0.0018352
                    147,                 1.1628,                 0.7279,                0.99194,                0.62364,                0.49949,                0.52661,                0.32769,                 1.3297,                0.97947,                 1.0837,              0.0017765,              0.0017765,              0.0017765
                    148,                 1.1575,                0.72509,                0.99087,                0.61867,                0.50208,                0.52671,                 0.3276,                 1.3303,                0.98042,                  1.084,              0.0017186,              0.0017186,              0.0017186
                    149,                  1.154,                0.72054,                0.98801,                0.62118,                0.50139,                0.52701,                0.32758,                 1.3304,                0.98082,                 1.0843,              0.0016615,              0.0016615,              0.0016615
