                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    113,                 1.1397,                0.70464,                0.86866,                0.52436,                0.38985,                0.39748,                0.23683,                 1.2218,                0.88535,                0.88487,              0.0041225,              0.0041225,              0.0041225
                    114,                 1.1318,                0.69867,                0.86688,                0.52367,                0.38915,                0.39823,                0.23717,                 1.2216,                0.88483,                0.88483,              0.0040462,              0.0040462,              0.0040462
                    115,                 1.1323,                0.69451,                0.86728,                0.52255,                0.38934,                0.39741,                0.23687,                 1.2231,                0.88509,                0.88549,              0.0039702,              0.0039702,              0.0039702
                    116,                 1.1308,                0.69363,                 0.8679,                0.51687,                0.39313,                0.39717,                0.23685,                 1.2232,                 0.8858,                0.88547,              0.0038944,              0.0038944,              0.0038944
                    117,                 1.1266,                 0.6914,                0.86574,                0.51696,                0.39351,                0.39695,                0.23684,                 1.2225,                0.88639,                0.88555,               0.003819,               0.003819,               0.003819
                    118,                  1.134,                0.69105,                0.86684,                0.51402,                0.39589,                0.39692,                0.23668,                  1.222,                0.88675,                0.88553,              0.0037438,              0.0037438,              0.0037438
                    119,                 1.1213,                0.68365,                0.86606,                0.51863,                0.39432,                0.39734,                0.23692,                 1.2228,                0.88829,                0.88602,               0.003669,               0.003669,               0.003669
                    120,                 1.1257,                0.69001,                0.86757,                0.51838,                0.39477,                0.39643,                0.23656,                 1.2235,                0.88814,                0.88611,              0.0035945,              0.0035945,              0.0035945
                    121,                 1.1374,                0.69298,                0.86602,                0.51429,                0.39643,                0.39615,                0.23656,                 1.2249,                0.88845,                0.88649,              0.0035204,              0.0035204,              0.0035204
                    122,                 1.1211,                0.68424,                0.86412,                0.51722,                0.39393,                0.39679,                0.23696,                 1.2247,                0.88803,                0.88649,              0.0034466,              0.0034466,              0.0034466
                    123,                 1.1211,                0.68182,                0.86402,                0.52341,                0.39178,                0.39663,                0.23673,                 1.2245,                0.88748,                0.88645,              0.0033732,              0.0033732,              0.0033732
                    124,                 1.1202,                0.67956,                0.86465,                0.51777,                0.39477,                0.39711,                0.23667,                 1.2244,                0.88713,                 0.8864,              0.0033003,              0.0033003,              0.0033003
                    125,                 1.1217,                0.68106,                0.86359,                0.52424,                0.39157,                0.39724,                0.23729,                 1.2232,                0.88633,                0.88632,              0.0032278,              0.0032278,              0.0032278
                    126,                 1.1149,                0.67761,                 0.8639,                  0.529,                0.38909,                0.39653,                0.23667,                 1.2236,                0.88715,                0.88657,              0.0031557,              0.0031557,              0.0031557
                    127,                 1.1236,                0.67927,                0.86444,                0.51989,                0.39248,                0.39649,                0.23683,                 1.2229,                0.88867,                0.88635,              0.0030841,              0.0030841,              0.0030841
                    128,                 1.1108,                0.67041,                0.86249,                0.53142,                0.38826,                0.39641,                0.23704,                 1.2233,                0.89014,                0.88663,               0.003013,               0.003013,               0.003013
                    129,                  1.112,                0.67142,                0.86329,                0.52689,                0.38761,                0.39608,                0.23692,                 1.2237,                0.89025,                0.88693,              0.0029424,              0.0029424,              0.0029424
                    130,                 1.1087,                0.66911,                0.86169,                 0.5272,                0.38611,                 0.3952,                0.23646,                 1.2241,                0.89071,                 0.8869,              0.0028723,              0.0028723,              0.0028723
                    131,                 1.1103,                0.66931,                0.86213,                0.52509,                0.38732,                0.39527,                0.23625,                  1.224,                0.89144,                0.88662,              0.0028027,              0.0028027,              0.0028027
                    132,                 1.1111,                0.66928,                0.86281,                 0.5274,                0.38749,                0.39472,                0.23567,                 1.2246,                 0.8924,                0.88699,              0.0027337,              0.0027337,              0.0027337
                    133,                 1.1053,                0.66672,                0.86181,                0.52962,                0.38508,                0.39436,                0.23544,                 1.2253,                0.89247,                0.88704,              0.0026653,              0.0026653,              0.0026653
                    134,                 1.1002,                0.66094,                0.86025,                0.53199,                0.38367,                0.39448,                0.23552,                  1.225,                0.89292,                0.88697,              0.0025975,              0.0025975,              0.0025975
                    135,                 1.1004,                0.66161,                0.86061,                0.53291,                 0.3853,                 0.3946,                0.23562,                 1.2249,                0.89294,                0.88698,              0.0025302,              0.0025302,              0.0025302
                    136,                 1.0929,                 0.6557,                0.85954,                0.52805,                0.38995,                0.39466,                0.23559,                 1.2244,                0.89321,                0.88683,              0.0024636,              0.0024636,              0.0024636
                    137,                  1.099,                0.65663,                0.86002,                0.52652,                0.39056,                0.39434,                0.23533,                 1.2246,                0.89363,                0.88694,              0.0023977,              0.0023977,              0.0023977
                    138,                 1.0961,                0.65515,                0.85938,                0.53387,                0.38736,                0.39438,                  0.235,                 1.2248,                0.89383,                0.88699,              0.0023323,              0.0023323,              0.0023323
                    139,                 1.0923,                0.65091,                0.85941,                0.52968,                0.38859,                0.39413,                0.23514,                 1.2252,                0.89385,                0.88702,              0.0022677,              0.0022677,              0.0022677
                    140,                 1.0943,                0.65241,                0.85905,                0.53106,                0.38834,                0.39484,                0.23508,                 1.2257,                0.89426,                0.88704,              0.0022037,              0.0022037,              0.0022037
                    141,                 1.0942,                0.65173,                0.85874,                0.53025,                 0.3887,                0.39443,                0.23475,                 1.2264,                0.89449,                0.88711,              0.0021405,              0.0021405,              0.0021405
                    142,                 1.0893,                0.64766,                0.85872,                0.52825,                0.38949,                0.39435,                 0.2346,                 1.2265,                0.89499,                0.88708,              0.0020779,              0.0020779,              0.0020779
                    143,                 1.0879,                0.64768,                0.85834,                0.52589,                0.38941,                0.39402,                0.23444,                 1.2271,                0.89528,                0.88727,              0.0020161,              0.0020161,              0.0020161
                    144,                 1.0826,                0.64345,                0.85785,                0.52436,                0.39016,                0.39358,                0.23428,                 1.2274,                0.89551,                0.88733,               0.001955,               0.001955,               0.001955
                    145,                 1.0922,                0.64713,                0.85835,                0.52448,                0.38988,                0.39346,                0.23428,                 1.2274,                0.89569,                0.88739,              0.0018948,              0.0018948,              0.0018948
                    146,                 1.0841,                0.64333,                 0.8582,                 0.5218,                0.39009,                0.39332,                 0.2338,                 1.2278,                0.89625,                0.88753,              0.0018352,              0.0018352,              0.0018352
                    147,                  1.087,                0.64463,                0.85802,                0.52006,                0.39048,                0.39338,                 0.2339,                  1.228,                0.89654,                0.88763,              0.0017765,              0.0017765,              0.0017765
                    148,                 1.0791,                0.63761,                0.85757,                0.52032,                0.38998,                0.39315,                0.23381,                 1.2282,                0.89705,                0.88765,              0.0017186,              0.0017186,              0.0017186
                    149,                 1.0823,                0.63583,                0.85671,                0.52035,                0.38827,                0.39283,                0.23373,                 1.2283,                0.89759,                0.88762,              0.0016615,              0.0016615,              0.0016615
                    150,                 1.0773,                0.63687,                0.85675,                0.52005,                0.38824,                0.39261,                 0.2335,                 1.2285,                0.89819,                0.88767,              0.0016052,              0.0016052,              0.0016052
                    151,                 1.0736,                0.63375,                0.85662,                0.51827,                0.38885,                0.39234,                0.23325,                 1.2286,                0.89901,                0.88781,              0.0015498,              0.0015498,              0.0015498
                    152,                 1.0781,                0.63446,                0.85522,                0.51913,                0.38799,                0.39259,                0.23322,                 1.2288,                0.89895,                 0.8878,              0.0014953,              0.0014953,              0.0014953
