                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    103,                 1.2277,                0.81687,                 1.0106,                0.62724,                0.50419,                0.53756,                0.33401,                 1.3166,                0.96733,                 1.0711,              0.0048945,              0.0048945,              0.0048945
                    104,                 1.2267,                 0.8121,                 1.0111,                0.62249,                 0.5072,                0.53716,                0.33373,                 1.3162,                0.96769,                 1.0714,              0.0048168,              0.0048168,              0.0048168
                    105,                 1.2228,                0.80852,                 1.0056,                0.61419,                0.51378,                0.53829,                 0.3342,                 1.3162,                0.96745,                 1.0712,              0.0047392,              0.0047392,              0.0047392
                    106,                 1.2267,                0.81109,                 1.0096,                0.62032,                0.50924,                 0.5379,                0.33405,                 1.3176,                0.96746,                  1.072,              0.0046616,              0.0046616,              0.0046616
                    107,                  1.222,                0.80616,                 1.0081,                0.62575,                0.50377,                0.53874,                0.33393,                 1.3177,                0.96725,                  1.072,              0.0045842,              0.0045842,              0.0045842
                    108,                  1.219,                0.80261,                 1.0057,                0.62751,                0.50361,                0.53726,                0.33364,                 1.3177,                0.96733,                 1.0725,              0.0045068,              0.0045068,              0.0045068
                    109,                 1.2171,                0.80193,                 1.0068,                0.62904,                0.50524,                0.53703,                0.33294,                 1.3185,                0.96848,                 1.0728,              0.0044296,              0.0044296,              0.0044296
                    110,                  1.219,                0.80027,                 1.0067,                0.62097,                0.50665,                0.53634,                0.33278,                 1.3187,                0.96846,                 1.0727,              0.0043525,              0.0043525,              0.0043525
                    111,                 1.2101,                0.79472,                 1.0062,                0.61487,                0.51313,                0.53553,                0.33219,                 1.3195,                0.96856,                 1.0734,              0.0042756,              0.0042756,              0.0042756
                    112,                 1.2116,                0.79493,                 1.0057,                0.61407,                0.51057,                0.53443,                0.33191,                 1.3199,                0.96935,                 1.0735,               0.004199,               0.004199,               0.004199
                    113,                 1.2042,                0.78899,                 1.0048,                0.62004,                0.50677,                0.53433,                0.33148,                 1.3199,                0.96938,                 1.0737,              0.0041225,              0.0041225,              0.0041225
                    114,                 1.2107,                0.79241,                 1.0024,                0.61924,                0.50638,                0.53443,                0.33207,                 1.3202,                0.96978,                 1.0736,              0.0040462,              0.0040462,              0.0040462
                    115,                  1.206,                0.78843,                 1.0041,                0.61744,                0.50717,                0.53425,                0.33215,                 1.3198,                0.97048,                 1.0736,              0.0039702,              0.0039702,              0.0039702
                    116,                 1.2049,                0.78745,                 1.0024,                0.62125,                0.50576,                0.53459,                0.33202,                 1.3197,                0.97085,                 1.0738,              0.0038944,              0.0038944,              0.0038944
                    117,                 1.2055,                0.78394,                 1.0025,                 0.6186,                0.50828,                0.53473,                0.33197,                   1.32,                0.97108,                 1.0742,               0.003819,               0.003819,               0.003819
                    118,                 1.2083,                0.78572,                 1.0017,                0.61479,                0.51012,                0.53413,                0.33164,                 1.3203,                0.97185,                 1.0744,              0.0037438,              0.0037438,              0.0037438
                    119,                 1.2059,                0.78088,                 1.0037,                0.61975,                 0.5065,                0.53414,                0.33115,                  1.321,                0.97271,                 1.0747,               0.003669,               0.003669,               0.003669
                    120,                 1.1991,                0.77443,                 1.0013,                0.61898,                0.50563,                0.53434,                0.33152,                 1.3207,                0.97317,                 1.0747,              0.0035945,              0.0035945,              0.0035945
                    121,                 1.2055,                  0.779,                 1.0014,                0.61616,                0.50705,                0.53373,                0.33118,                 1.3212,                0.97399,                 1.0749,              0.0035204,              0.0035204,              0.0035204
                    122,                 1.1981,                0.77246,                0.99893,                0.61569,                0.50726,                0.53281,                0.33092,                 1.3218,                0.97471,                 1.0751,              0.0034466,              0.0034466,              0.0034466
                    123,                 1.1955,                0.77157,                0.99928,                0.61356,                0.50657,                0.53147,                0.33026,                 1.3223,                0.97593,                 1.0756,              0.0033732,              0.0033732,              0.0033732
                    124,                 1.1929,                0.76861,                 1.0003,                 0.6215,                0.50128,                0.53118,                0.33009,                 1.3227,                0.97617,                 1.0759,              0.0033003,              0.0033003,              0.0033003
                    125,                 1.1924,                0.76814,                 0.9973,                0.62321,                0.50192,                0.53069,                 0.3297,                 1.3236,                0.97651,                 1.0764,              0.0032278,              0.0032278,              0.0032278
                    126,                 1.1916,                0.76551,                0.99835,                 0.6159,                0.50436,                0.53063,                0.32951,                 1.3241,                0.97638,                 1.0768,              0.0031557,              0.0031557,              0.0031557
                    127,                 1.1878,                0.75975,                0.99733,                0.61109,                0.50519,                0.52963,                0.32905,                 1.3239,                0.97686,                 1.0769,              0.0030841,              0.0030841,              0.0030841
                    128,                 1.1907,                0.76273,                0.99604,                0.61124,                0.50317,                0.52964,                0.32934,                 1.3239,                0.97734,                 1.0771,               0.003013,               0.003013,               0.003013
                    129,                 1.1846,                0.75815,                0.99491,                0.60766,                0.50547,                 0.5298,                0.32925,                 1.3242,                0.97714,                 1.0773,              0.0029424,              0.0029424,              0.0029424
                    130,                 1.1832,                0.75651,                0.99445,                0.60578,                0.50761,                0.52995,                0.32928,                 1.3243,                0.97714,                 1.0774,              0.0028723,              0.0028723,              0.0028723
                    131,                  1.183,                0.75677,                0.99729,                0.60606,                0.50791,                0.52983,                0.32889,                 1.3243,                0.97745,                 1.0776,              0.0028027,              0.0028027,              0.0028027
